ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11908,233.0,120.0,Eao,11.0,9,Beta-Gamma,-25.0,22.0
I,11909,205.0,330.0,Ekc,11.0,27,Beta-Gamma,-17.0,-6.0
I,11910,278.0,10.0,Bxo,6.0,5,Beta,2.0,67.0
I,11911,223.0,50.0,Dao,5.0,6,Beta,-11.0,11.0
I,11912,145.0,80.0,Hsx,2.0,1,Alpha,-21.0,-66.0
I,11913,267.0,40.0,Dao,3.0,4,Beta,-13.0,56.0
I,11914,230.0,10.0,Axx,2.0,2,Alpha,-18.0,19.0
IA,11905,261.0,,,,,,18.0,49.0
IA,11906,268.0,,,,,,-17.0,56.0
IA,11907,275.0,,,,,,-9.0,63.0
