ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11920,49.0,50.0,Hax,2.0,1,Alpha,13.0,75.0
I,11921,45.0,200.0,Hax,4.0,2,Alpha,7.0,71.0
I,11928,6.0,400.0,Ekc,15.0,18,Beta-Gamma,-17.0,32.0
I,11929,309.0,10.0,Bxo,6.0,5,Beta,-12.0,-25.0
I,11930,326.0,90.0,Dai,5.0,12,Beta,-11.0,-8.0
I,11931,286.0,190.0,Hax,3.0,1,Alpha,-15.0,-48.0
I,11932,330.0,10.0,Axx,1.0,1,Alpha,4.0,-4.0
I,11933,27.0,40.0,Cso,6.0,4,Beta,-13.0,53.0
I,11934,269.0,80.0,Cao,3.0,3,Beta,-15.0,-65.0
IA,11918,58.0,,,,,,-10.0,84.0
IA,11925,13.0,,,,,,-7.0,39.0
IA,11926,60.0,,,,,,10.0,86.0
