ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11638,309.0,40.0,Hsx,2.0,1,Alpha,13.0,48.0
I,11640,323.0,330.0,Eki,13.0,11,Beta-Gamma-Delta,28.0,62.0
I,11641,281.0,40.0,Hsx,2.0,3,Alpha,4.0,20.0
I,11642,251.0,80.0,Hsx,3.0,1,Alpha,-24.0,-10.0
I,11644,241.0,50.0,Cso,4.0,4,Beta,15.0,-20.0
I,11645,293.0,30.0,Cso,8.0,5,Beta,-14.0,32.0
I,11646,230.0,30.0,Hsx,2.0,1,Alpha,14.0,-31.0
I,11647,330.0,30.0,Cao,6.0,3,Beta,15.0,69.0
I,11648,221.0,40.0,Cao,7.0,3,Beta,5.0,-40.0
I,11649,201.0,80.0,Hsx,2.0,1,Alpha,-15.0,-60.0
I,11650,198.0,190.0,Eao,11.0,5,Beta,-28.0,-63.0
I,11651,226.0,10.0,Axx,1.0,1,Alpha,20.0,-35.0
I,11652,187.0,60.0,Hsx,3.0,1,Alpha,20.0,-74.0
I,11653,183.0,20.0,Hrx,5.0,1,Alpha,9.0,-78.0
IA,11636,344.0,,,,,,14.0,83.0
IA,11639,313.0,,,,,,-16.0,52.0
IA,11643,258.0,,,,,,-14.0,-3.0
