ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11743,14.0,90.0,Dao,9.0,5,Beta,21.0,28.0
I,11744,359.0,70.0,Cao,12.0,23,Beta,5.0,12.0
I,11745,334.0,390.0,Ekc,13.0,28,Beta-Gamma,13.0,-12.0
I,11746,333.0,250.0,Cso,5.0,8,Beta,-27.0,-14.0
I,11747,337.0,90.0,Cao,8.0,11,Beta,-18.0,-9.0
I,11748,295.0,260.0,Dki,10.0,9,Beta-Gamma-Delta,11.0,-51.0
I,11749,27.0,10.0,Bxo,4.0,6,Beta,-23.0,40.0
I,11750,360.0,10.0,Bxo,3.0,3,Beta,-11.0,13.0
I,11751,323.0,10.0,Bxo,3.0,3,Beta,-23.0,-23.0
IA,11738,77.0,,,,,,20.0,90.0
IA,11740,68.0,,,,,,-21.0,81.0
IA,11741,44.0,,,,,,-21.0,57.0
IA,11742,18.0,,,,,,28.0,31.0
