ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11861,166.0,370.0,Eki,14.0,17,Beta-Gamma,-8.0,69.0
I,11864,157.0,60.0,Hsx,1.0,1,Alpha,-23.0,60.0
I,11865,148.0,10.0,Bxo,2.0,4,Beta,-21.0,50.0
I,11867,181.0,10.0,Axx,0.0,1,Alpha,23.0,83.0
I,11869,81.0,20.0,Cso,5.0,2,Beta,18.0,-16.0
I,11870,146.0,10.0,Axx,1.0,1,Alpha,-13.0,49.0
I,11871,75.0,20.0,Hsx,1.0,1,Alpha,18.0,-21.0
I,11872,56.0,70.0,Cso,2.0,1,Beta,-17.0,-41.0
I,11873,49.0,110.0,Cso,7.0,10,Beta,11.0,-48.0
I,11874,75.0,20.0,Dao,3.0,4,Beta,-10.0,-22.0
I,11875,27.0,50.0,Cao,3.0,2,Beta,7.0,-69.0
I,11876,158.0,10.0,Bxo,2.0,2,Beta,5.0,62.0
IA,11868,103.0,,,,,,17.0,5.0
