ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11861,167.0,350.0,Dhc,10.0,13,Beta-Gamma,-10.0,57.0
I,11864,156.0,50.0,Hsx,1.0,1,Alpha,-23.0,45.0
I,11865,147.0,50.0,Dso,2.0,3,Beta-Delta,-22.0,37.0
I,11867,183.0,10.0,Bxo,3.0,2,Beta,23.0,74.0
I,11869,82.0,20.0,Dso,3.0,2,Beta,18.0,-27.0
I,11870,145.0,10.0,Bxo,1.0,2,Beta,-13.0,35.0
I,11871,78.0,10.0,Axx,2.0,2,Alpha,17.0,-32.0
I,11872,55.0,90.0,Hsx,2.0,1,Alpha,-17.0,-55.0
I,11873,49.0,30.0,Cro,7.0,4,Beta,11.0,-60.0
IA,11860,196.0,,,,,,-28.0,85.0
IA,11863,200.0,,,,,,-17.0,89.0
IA,11868,102.0,,,,,,17.0,-9.0
