ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11738,75.0,10.0,Axx,1.0,2,Alpha,20.0,62.0
I,11741,42.0,10.0,Bxo,3.0,5,Beta,-21.0,29.0
I,11742,19.0,30.0,Hrx,1.0,1,Alpha,30.0,6.0
I,11743,12.0,120.0,Dao,7.0,6,Beta,22.0,-1.0
I,11744,357.0,140.0,Dai,8.0,11,Beta,5.0,-16.0
I,11745,335.0,550.0,Dkc,10.0,11,Beta-Gamma,13.0,-38.0
I,11746,334.0,230.0,Dsi,7.0,8,Beta,-28.0,-39.0
I,11747,338.0,40.0,Cao,4.0,6,Beta,-18.0,-35.0
I,11748,292.0,250.0,Dki,10.0,4,Beta,12.0,-81.0
IA,11739,80.0,,,,,,11.0,67.0
IA,11740,66.0,,,,,,-21.0,53.0
