ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11817,240.0,150.0,Eso,12.0,8,Beta-Delta,-21.0,57.0
I,11818,216.0,300.0,Dko,7.0,13,Beta-Gamma-Delta,-7.0,33.0
I,11820,173.0,10.0,Bxo,3.0,5,Beta,-13.0,-10.0
I,11822,153.0,10.0,Bxo,4.0,3,Beta,-8.0,-30.0
I,11823,140.0,120.0,Hsx,2.0,1,Alpha,-7.0,-43.0
I,11824,196.0,40.0,Dao,4.0,6,Beta,-14.0,13.0
IA,11814,257.0,,,,,,-27.0,74.0
IA,11816,260.0,,,,,,-22.0,77.0
IA,11819,229.0,,,,,,-16.0,46.0
IA,11821,248.0,,,,,,1.0,65.0
