ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11490,309.0,150.0,Dso,10.0,11,Beta,-13.0,49.0
I,11492,282.0,80.0,Eso,11.0,22,Beta,-13.0,22.0
I,11493,209.0,170.0,Dso,7.0,4,Beta,14.0,-49.0
I,11494,204.0,140.0,Cso,4.0,3,Beta,-16.0,-56.0
I,11495,254.0,60.0,Csi,4.0,17,Beta,-14.0,-6.0
I,11496,201.0,120.0,Cso,7.0,5,Beta,16.0,-59.0
I,11497,226.0,30.0,Csi,3.0,6,Beta,-22.0,-34.0
I,11498,189.0,90.0,Cso,7.0,3,Beta,7.0,-69.0
IA,11488,347.0,,,,,,12.0,87.0
IA,11489,346.0,,,,,,-30.0,86.0
