ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11528,229.0,20.0,Hrx,1.0,1,Alpha,17.0,70.0
I,11529,221.0,30.0,Hsx,1.0,1,Alpha,-11.0,62.0
I,11530,212.0,120.0,Hsx,2.0,1,Alpha,-19.0,53.0
I,11532,187.0,230.0,Cso,6.0,5,Beta,-18.0,28.0
I,11535,135.0,120.0,Dso,9.0,10,Beta-Gamma,17.0,-24.0
I,11536,172.0,70.0,Eao,13.0,6,Beta,-23.0,13.0
I,11537,109.0,50.0,Hsx,2.0,1,Alpha,12.0,-50.0
I,11538,116.0,220.0,Dao,9.0,7,Beta,-23.0,-43.0
I,11539,99.0,30.0,Cro,3.0,4,Beta,-22.0,-60.0
IA,11527,232.0,,,,,,27.0,73.0
IA,11533,222.0,,,,,,-28.0,63.0
IA,11534,174.0,,,,,,17.0,15.0
