ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11553,179.0,140.0,Dai,7.0,5,Beta,-22.0,69.0
I,11560,126.0,260.0,Ehi,11.0,21,Beta-Gamma,3.0,17.0
I,11561,131.0,20.0,Cao,6.0,2,Beta,-12.0,23.0
I,11562,99.0,20.0,Cso,5.0,3,Beta,-17.0,-10.0
I,11563,81.0,50.0,Dao,7.0,4,Beta,-26.0,-29.0
I,11564,68.0,150.0,Dao,10.0,13,Beta,-15.0,-41.0
IA,11555,149.0,,,,,,8.0,40.0
IA,11557,155.0,,,,,,17.0,46.0
IA,11558,113.0,,,,,,13.0,4.0
IA,11559,113.0,,,,,,17.0,4.0
