ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11528,228.0,10.0,Hrx,1.0,1,Alpha,17.0,56.0
I,11529,223.0,40.0,Hsx,1.0,1,Alpha,-11.0,50.0
I,11530,213.0,120.0,Hsx,2.0,1,Alpha,-18.0,41.0
I,11532,186.0,280.0,Dko,7.0,9,Beta,-19.0,14.0
I,11535,135.0,150.0,Eai,11.0,12,Beta-Gamma,18.0,-37.0
I,11536,173.0,100.0,Eao,12.0,7,Beta,-22.0,1.0
I,11537,108.0,40.0,Hsx,3.0,1,Alpha,12.0,-64.0
I,11538,118.0,160.0,Dao,8.0,6,Beta,-22.0,-54.0
IA,11527,231.0,,,,,,27.0,59.0
IA,11533,221.0,,,,,,-28.0,49.0
IA,11534,173.0,,,,,,17.0,1.0
