ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11553,179.0,150.0,Dai,5.0,8,Beta,-22.0,57.0
I,11554,216.0,160.0,Dao,9.0,4,Beta,15.0,94.0
I,11560,127.0,220.0,Dai,8.0,19,Beta-Gamma,3.0,5.0
I,11561,132.0,30.0,Dao,5.0,2,Beta,-12.0,10.0
I,11562,96.0,20.0,Dao,6.0,4,Beta,-16.0,-25.0
I,11563,78.0,70.0,Dso,7.0,4,Beta,-25.0,-43.0
I,11564,66.0,90.0,Dao,8.0,9,Beta,-14.0,-56.0
IA,11555,149.0,,,,,,8.0,26.0
IA,11557,155.0,,,,,,17.0,32.0
IA,11558,113.0,,,,,,13.0,-10.0
IA,11559,113.0,,,,,,17.0,-10.0
