ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12339,131.0,310.0,Fkc,19.0,37,Beta-Gamma,13.0,34.0
I,12340,110.0,0.0,Axx,2.0,2,Alpha,-8.0,13.0
I,12341,102.0,80.0,Hsx,2.0,1,Alpha,-19.0,5.0
I,12342,89.0,60.0,Cro,8.0,9,Beta,18.0,-8.0
I,12344,64.0,50.0,Cso,7.0,2,Beta,-10.0,-33.0
I,12345,113.0,20.0,Axx,1.0,2,Alpha,16.0,16.0
I,12346,55.0,60.0,Hsx,2.0,1,Alpha,-6.0,-42.0
I,12347,59.0,10.0,Axx,1.0,1,Alpha,5.0,-39.0
IA,12337,178.0,,,,,,-17.0,80.0
IA,12338,182.0,,,,,,5.0,84.0
IA,12343,100.0,,,,,,11.0,2.0
