ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12268,47.0,510.0,Fhc,16.0,35,Beta-Gamma,-10.0,17.0
I,12271,74.0,170.0,Dac,10.0,20,Beta-Gamma,17.0,44.0
I,12272,12.0,20.0,Hax,2.0,2,Alpha,12.0,-18.0
I,12273,71.0,40.0,Cao,2.0,5,Beta,-4.0,41.0
I,12275,83.0,140.0,Dao,6.0,10,Beta-Gamma,-17.0,53.0
I,12276,18.0,10.0,Bxo,5.0,6,Beta,-7.0,-12.0
I,12277,329.0,260.0,Fhc,20.0,17,Beta-Gamma,7.0,-61.0
I,12278,6.0,10.0,Bxo,6.0,6,Beta,-9.0,-24.0
IA,12267,107.0,,,,,,18.0,77.0
IA,12269,96.0,,,,,,7.0,66.0
IA,12270,59.0,,,,,,-18.0,29.0
IA,12274,80.0,,,,,,-3.0,50.0
