ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11312,122.0,90.0,Hsx,4.0,1,Alpha,22.0,96.0
I,11313,107.0,10.0,Bxo,4.0,2,Beta,-16.0,81.0
I,11314,56.0,230.0,Cso,5.0,1,Beta,27.0,30.0
I,11316,50.0,150.0,Dao,8.0,6,Beta,-12.0,25.0
I,11317,37.0,50.0,Hsx,2.0,1,Alpha,-27.0,11.0
I,11318,96.0,30.0,Cso,3.0,2,Beta,19.0,70.0
I,11319,51.0,420.0,Eki,12.0,32,Beta-Gamma,10.0,26.0
I,11321,4.0,20.0,Cro,5.0,3,Beta,-15.0,-22.0
I,11322,104.0,70.0,Cso,7.0,3,Beta,-27.0,78.0
I,11323,333.0,10.0,Axx,1.0,2,Alpha,23.0,-52.0
I,11324,306.0,90.0,Hax,3.0,2,Alpha,11.0,-80.0
IA,11320,116.0,,,,,,-21.0,90.0
