ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11287,179.0,170.0,Dso,8.0,4,Beta,-27.0,78.0
I,11289,126.0,400.0,Cho,6.0,9,Beta,24.0,25.0
I,11290,139.0,30.0,Cro,8.0,4,Beta,-13.0,38.0
I,11292,77.0,30.0,Cro,4.0,2,Beta,8.0,-24.0
I,11293,139.0,20.0,Cso,3.0,3,Beta,18.0,38.0
I,11294,103.0,50.0,Cso,6.0,7,Beta,-17.0,2.0
I,11295,57.0,50.0,Cso,4.0,4,Beta,20.0,-51.0
I,11296,45.0,60.0,Dso,9.0,3,Beta,26.0,-55.0
I,11297,153.0,40.0,Dao,4.0,4,Beta,-16.0,52.0
I,11298,49.0,40.0,Cso,4.0,4,Beta,16.0,-52.0
IA,11291,159.0,,,,,,23.0,57.0
