ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11340,74.0,70.0,Hsx,2.0,1,Alpha,-8.0,70.0
I,11341,53.0,120.0,Dso,10.0,7,Beta,9.0,49.0
I,11342,66.0,110.0,Hsx,3.0,1,Alpha,17.0,62.0
I,11343,43.0,70.0,Hsx,2.0,1,Alpha,28.0,39.0
I,11346,337.0,120.0,Dso,4.0,5,Beta,-18.0,-27.0
I,11347,350.0,30.0,Hax,4.0,2,Alpha,8.0,-14.0
I,11348,88.0,120.0,Dso,8.0,5,Beta,20.0,84.0
I,11349,20.0,20.0,Cro,4.0,8,Beta,15.0,16.0
I,11350,311.0,170.0,Dso,8.0,5,Beta,26.0,-53.0
I,11351,327.0,10.0,Bxo,4.0,2,Beta,-24.0,-37.0
IA,11345,89.0,,,,,,-24.0,85.0
