ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11374,351.0,70.0,Hsx,2.0,1,Alpha,-18.0,76.0
I,11375,357.0,40.0,Hsx,2.0,1,Alpha,8.0,83.0
I,11376,306.0,20.0,Cro,2.0,7,Beta,19.0,31.0
I,11377,298.0,20.0,Cro,7.0,3,Beta,13.0,24.0
I,11379,322.0,20.0,Cro,4.0,3,Beta,-29.0,47.0
I,11380,231.0,30.0,Cao,2.0,6,Beta,-20.0,-43.0
I,11381,265.0,80.0,Dai,4.0,9,Beta,-18.0,-10.0
I,11382,257.0,100.0,Dai,6.0,12,Beta,-18.0,-18.0
I,11383,207.0,20.0,Hsx,0.0,1,Alpha,4.0,-68.0
IA,11378,325.0,,,,,,-17.0,49.0
