ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11343,38.0,40.0,Hsx,2.0,1,Alpha,27.0,87.0
I,11346,340.0,60.0,Hsx,5.0,6,Alpha,-18.0,29.0
I,11347,347.0,10.0,Axx,2.0,3,Alpha,6.0,37.0
I,11349,18.0,10.0,Bxo,3.0,2,Beta,15.0,67.0
I,11350,308.0,40.0,Cso,7.0,4,Beta,25.0,-3.0
I,11351,328.0,10.0,Hrx,1.0,2,Alpha,-24.0,17.0
I,11352,285.0,110.0,Cso,12.0,6,Beta,-24.0,-26.0
I,11353,266.0,40.0,Hsx,2.0,1,Alpha,7.0,-44.0
I,11354,267.0,220.0,Dsi,10.0,12,Beta,-17.0,-44.0
I,11355,253.0,90.0,Hsx,2.0,1,Alpha,14.0,-58.0
I,11356,229.0,60.0,Hsx,5.0,1,Alpha,14.0,-81.0
