Designation,Carrington Longitude,Strength,Detection Date,Prediction Date
FS-2015-032,194.9,887,2015-03-05,2015-03-05.6
FS-2015-032,192.5,550,2015-03-06,2015-03-06.3
FS-2015-032,188.8,87,2015-03-06,2015-03-06.1
FS-2015-033,228.7,574,2015-02-28,2015-03-03.0
FS-2015-033,226.5,809,2015-03-01,2015-03-03.7
FS-2015-033,225.7,957,2015-03-01,2015-03-03.2
FS-2015-033,228.3,1150,2015-03-02,2015-03-03.5
FS-2015-033,229.1,1194,2015-03-02,2015-03-02.9
FS-2015-033,224.8,265,2015-03-03,2015-03-03.3
FS-2015-033,228.3,699,2015-03-03,2015-03-03.5
FS-2015-034,191.8,561,2015-03-02,2015-03-06.8
FS-2015-034,191.1,564,2015-03-02,2015-03-06.3
FS-2015-034,190.6,516,2015-03-03,2015-03-06.3
FS-2015-034,191.2,741,2015-03-03,2015-03-06.8
FS-2015-034,191.0,591,2015-03-04,2015-03-06.8
FS-2015-034,190.4,324,2015-03-04,2015-03-06.3
FS-2015-034,190.7,215,2015-03-05,2015-03-06.8
FS-2015-034,190.5,110,2015-03-05,2015-03-06.4
FS-2015-034,191.5,18,2015-03-06,2015-03-06.8
FS-2015-035,147.1,858,2015-03-02,2015-03-10.6
FS-2015-035,156.0,1431,2015-03-02,2015-03-09.4
FS-2015-035,154.3,1785,2015-03-03,2015-03-09.5
FS-2015-035,152.0,1786,2015-03-03,2015-03-10.2
FS-2015-035,152.5,2267,2015-03-04,2015-03-10.1
FS-2015-035,153.6,2062,2015-03-04,2015-03-09.6
FS-2015-035,150.9,1706,2015-03-05,2015-03-10.3
FS-2015-035,152.0,1450,2015-03-05,2015-03-09.7
FS-2015-035,151.1,1121,2015-03-06,2015-03-10.2
FS-2015-035,152.4,1102,2015-03-06,2015-03-09.6
FS-2015-035,151.1,709,2015-03-07,2015-03-10.2
FS-2015-035,150.3,907,2015-03-07,2015-03-09.7
FS-2015-035,148.5,556,2015-03-08,2015-03-09.9
FS-2015-035,148.9,620,2015-03-08,2015-03-10.4
FS-2015-035,146.3,197,2015-03-09,2015-03-10.6
FS-2015-035,148.5,329,2015-03-09,2015-03-09.8
FS-2015-035,148.9,84,2015-03-10,2015-03-10.2
FS-2015-036,59.7,528,2015-03-06,2015-03-16.9
FS-2015-036,63.1,937,2015-03-06,2015-03-16.1
FS-2015-036,61.8,1435,2015-03-07,2015-03-16.7
FS-2015-036,62.0,1726,2015-03-07,2015-03-16.2
FS-2015-036,59.1,2351,2015-03-08,2015-03-16.5
FS-2015-036,61.8,1717,2015-03-08,2015-03-16.7
FS-2015-036,60.2,2669,2015-03-09,2015-03-16.9
FS-2015-036,59.6,2989,2015-03-09,2015-03-16.5
FS-2015-036,60.8,2384,2015-03-10,2015-03-16.3
FS-2015-036,60.3,2967,2015-03-10,2015-03-16.9
FS-2015-036,59.3,1981,2015-03-11,2015-03-16.4
FS-2015-036,61.4,2069,2015-03-11,2015-03-16.7
FS-2015-036,58.7,1468,2015-03-12,2015-03-16.9
FS-2015-036,56.7,1576,2015-03-12,2015-03-16.6
FS-2015-036,56.1,1378,2015-03-13,2015-03-17.1
FS-2015-036,56.3,1399,2015-03-13,2015-03-16.6
FS-2015-036,57.5,963,2015-03-14,2015-03-16.5
FS-2015-036,56.9,1213,2015-03-14,2015-03-17.1
FS-2015-036,60.2,451,2015-03-15,2015-03-16.3
FS-2015-036,58.9,714,2015-03-15,2015-03-16.9
FS-2015-036,59.1,317,2015-03-16,2015-03-16.9
FS-2015-036,56.1,170,2015-03-16,2015-03-16.6
FS-2015-036,54.9,87,2015-03-17,2015-03-17.2
FS-2015-037,16.8,679,2015-03-12,2015-03-19.7
FS-2015-037,18.0,1049,2015-03-12,2015-03-19.1
FS-2015-037,18.4,1224,2015-03-13,2015-03-19.6
FS-2015-037,17.6,1303,2015-03-13,2015-03-19.2
FS-2015-037,16.9,1106,2015-03-14,2015-03-19.2
FS-2015-037,17.6,1267,2015-03-14,2015-03-19.7
FS-2015-037,17.3,1334,2015-03-15,2015-03-19.2
FS-2015-037,16.3,1113,2015-03-15,2015-03-19.8
FS-2015-037,17.3,1193,2015-03-16,2015-03-19.7
FS-2015-037,16.6,1093,2015-03-16,2015-03-19.3
FS-2015-037,16.0,815,2015-03-17,2015-03-19.8
FS-2015-037,23.1,487,2015-03-17,2015-03-18.8
FS-2015-037,28.4,230,2015-03-18,2015-03-18.9
FS-2015-037,31.9,74,2015-03-18,2015-03-18.2
FS-2015-038,340.1,796,2015-03-15,2015-03-22.1
FS-2015-038,344.8,1103,2015-03-16,2015-03-22.2
FS-2015-038,345.5,2075,2015-03-16,2015-03-21.7
FS-2015-038,345.9,2091,2015-03-17,2015-03-22.1
FS-2015-038,350.2,3340,2015-03-17,2015-03-21.3
FS-2015-038,349.6,3099,2015-03-18,2015-03-21.9
FS-2015-038,352.0,3852,2015-03-18,2015-03-21.2
FS-2015-038,348.7,3442,2015-03-19,2015-03-22.0
FS-2015-038,347.8,3629,2015-03-19,2015-03-21.5
FS-2015-038,343.9,2857,2015-03-20,2015-03-21.9
FS-2015-038,344.6,3076,2015-03-20,2015-03-22.3
FS-2015-038,342.8,2374,2015-03-21,2015-03-22.5
FS-2015-038,339.6,1858,2015-03-21,2015-03-22.3
FS-2015-038,337.5,1371,2015-03-22,2015-03-22.9
FS-2015-038,334.2,1117,2015-03-22,2015-03-22.7
FS-2015-038,331.5,591,2015-03-23,2015-03-23.4
FS-2015-038,327.3,314,2015-03-23,2015-03-23.2
FS-2015-038,323.5,17,2015-03-24,2015-03-24.1
FS-2015-039,305.7,1177,2015-03-19,2015-03-24.6
FS-2015-039,302.8,1379,2015-03-20,2015-03-24.8
FS-2015-039,304.7,1270,2015-03-20,2015-03-25.2
FS-2015-039,299.2,1335,2015-03-21,2015-03-25.6
FS-2015-039,299.1,1362,2015-03-21,2015-03-25.1
FS-2015-039,298.1,1156,2015-03-22,2015-03-25.7
FS-2015-039,294.3,1317,2015-03-22,2015-03-25.5
FS-2015-039,293.1,1013,2015-03-23,2015-03-26.1
FS-2015-039,293.1,1110,2015-03-23,2015-03-25.6
FS-2015-039,293.1,647,2015-03-24,2015-03-25.6
FS-2015-039,294.7,798,2015-03-24,2015-03-26.0
FS-2015-039,294.1,253,2015-03-25,2015-03-25.5
FS-2015-039,295.8,543,2015-03-25,2015-03-25.9
FS-2015-039,293.2,38,2015-03-26,2015-03-26.1
FS-2015-040,283.4,409,2015-03-21,2015-03-26.8
FS-2015-040,281.9,372,2015-03-21,2015-03-26.4
FS-2015-040,282.7,343,2015-03-22,2015-03-26.8
FS-2015-040,280.4,189,2015-03-22,2015-03-26.5
FS-2015-040,280.8,101,2015-03-23,2015-03-27.0
FS-2015-040,280.1,83,2015-03-23,2015-03-26.5
FS-2015-040,279.0,3,2015-03-24,2015-03-26.6
FS-2015-040,281.7,16,2015-03-24,2015-03-26.9
FS-2015-041,264.7,430,2015-03-21,2015-03-29.2
FS-2015-041,257.0,940,2015-03-21,2015-03-29.1
FS-2015-041,254.9,1083,2015-03-22,2015-03-29.7
FS-2015-041,249.9,1654,2015-03-22,2015-03-29.5
FS-2015-041,248.0,1827,2015-03-23,2015-03-30.1
FS-2015-041,244.2,2223,2015-03-23,2015-03-29.9
FS-2015-041,240.9,2736,2015-03-24,2015-03-30.0
FS-2015-041,244.2,2098,2015-03-24,2015-03-30.4
FS-2015-041,236.8,2469,2015-03-25,2015-03-30.2
FS-2015-041,239.8,2446,2015-03-25,2015-03-30.5
FS-2015-041,234.5,2016,2015-03-26,2015-03-30.3
FS-2015-041,234.8,2041,2015-03-26,2015-03-30.8
FS-2015-041,233.4,1382,2015-03-27,2015-03-30.9
FS-2015-041,234.0,1382,2015-03-27,2015-03-30.3
FS-2015-041,234.3,881,2015-03-28,2015-03-30.3
FS-2015-041,233.6,869,2015-03-28,2015-03-30.9
FS-2015-041,233.0,536,2015-03-29,2015-03-30.8
FS-2015-041,234.2,456,2015-03-29,2015-03-30.2
FS-2015-041,234.0,315,2015-03-30,2015-03-30.8
FS-2015-041,233.2,222,2015-03-30,2015-03-30.3
FS-2015-041,230.5,28,2015-03-31,2015-03-31.1
FS-2015-042,198.7,997,2015-03-24,2015-04-01.7
FS-2015-042,198.2,494,2015-03-24,2015-04-02.3
FS-2015-042,194.0,1893,2015-03-25,2015-04-02.0
FS-2015-042,197.2,1302,2015-03-25,2015-04-02.3
FS-2015-042,192.3,2379,2015-03-26,2015-04-02.1
FS-2015-042,193.6,1869,2015-03-26,2015-04-02.6
FS-2015-042,190.7,3124,2015-03-27,2015-04-02.8
FS-2015-042,190.9,3257,2015-03-27,2015-04-02.3
FS-2015-042,190.9,3473,2015-03-28,2015-04-02.4
FS-2015-042,191.0,3583,2015-03-28,2015-04-02.8
FS-2015-042,190.3,3904,2015-03-29,2015-04-02.9
FS-2015-042,190.1,3291,2015-03-29,2015-04-02.5
FS-2015-042,190.4,3249,2015-03-30,2015-04-02.9
FS-2015-042,190.9,2600,2015-03-30,2015-04-02.4
FS-2015-042,191.5,1669,2015-03-31,2015-04-02.4
FS-2015-042,191.2,2434,2015-03-31,2015-04-02.9
FS-2015-042,192.9,1197,2015-04-01,2015-04-02.3
FS-2015-042,192.7,1322,2015-04-01,2015-04-03.0
FS-2015-042,189.2,646,2015-04-02,2015-04-02.9
FS-2015-042,189.5,456,2015-04-02,2015-04-02.6
FS-2015-042,186.6,108,2015-04-03,2015-04-03.3
FS-2015-043,142.7,476,2015-03-30,2015-04-06.4
FS-2015-043,141.1,610,2015-03-30,2015-04-06.0
FS-2015-043,143.3,1029,2015-03-31,2015-04-05.9
FS-2015-043,142.3,948,2015-03-31,2015-04-06.5
FS-2015-043,144.7,2224,2015-04-01,2015-04-06.0
FS-2015-043,144.1,1454,2015-04-01,2015-04-06.6
FS-2015-043,144.7,1783,2015-04-02,2015-04-06.3
FS-2015-043,143.8,2095,2015-04-02,2015-04-06.1
FS-2015-043,142.9,1624,2015-04-03,2015-04-06.2
FS-2015-043,143.8,1348,2015-04-03,2015-04-06.6
FS-2015-043,143.2,852,2015-04-04,2015-04-06.6
FS-2015-043,141.1,1342,2015-04-04,2015-04-06.4
FS-2015-043,142.5,651,2015-04-05,2015-04-06.7
FS-2015-043,139.9,958,2015-04-05,2015-04-06.5
FS-2015-043,142.6,385,2015-04-06,2015-04-06.7
FS-2015-043,136.8,249,2015-04-06,2015-04-06.8
FS-2015-044,74.2,1154,2015-04-01,2015-04-11.3
FS-2015-044,72.3,743,2015-04-01,2015-04-12.2
FS-2015-044,73.1,1413,2015-04-02,2015-04-11.8
FS-2015-044,73.1,1848,2015-04-02,2015-04-11.4
FS-2015-044,73.3,2673,2015-04-03,2015-04-11.4
FS-2015-044,72.6,1994,2015-04-03,2015-04-12.0
FS-2015-044,72.6,2685,2015-04-04,2015-04-12.0
FS-2015-044,73.9,3029,2015-04-04,2015-04-11.4
FS-2015-044,73.8,4315,2015-04-05,2015-04-12.0
FS-2015-044,72.8,6475,2015-04-05,2015-04-11.6
FS-2015-044,71.7,7237,2015-04-06,2015-04-12.1
FS-2015-044,70.7,7091,2015-04-06,2015-04-11.7
FS-2015-044,64.7,7535,2015-04-07,2015-04-12.2
FS-2015-044,70.5,6840,2015-04-07,2015-04-12.2
FS-2015-044,58.9,9573,2015-04-08,2015-04-12.5
FS-2015-044,62.1,8337,2015-04-08,2015-04-12.8
FS-2015-044,58.5,9388,2015-04-09,2015-04-13.0
FS-2015-044,48.2,12854,2015-04-09,2015-04-13.2
FS-2015-044,38.3,13270,2015-04-10,2015-04-14.0
FS-2015-044,44.7,11832,2015-04-10,2015-04-14.0
FS-2015-044,34.8,11531,2015-04-11,2015-04-14.8
FS-2015-044,26.7,11730,2015-04-11,2015-04-14.9
FS-2015-044,27.9,7671,2015-04-12,2015-04-14.8
FS-2015-044,26.3,9021,2015-04-12,2015-04-15.4
FS-2015-044,25.2,6036,2015-04-13,2015-04-15.4
FS-2015-044,21.0,4434,2015-04-13,2015-04-15.3
FS-2015-044,17.8,3455,2015-04-14,2015-04-16.0
FS-2015-044,15.1,2693,2015-04-14,2015-04-15.7
FS-2015-044,12.0,2075,2015-04-15,2015-04-16.5
FS-2015-044,10.4,1767,2015-04-15,2015-04-16.1
FS-2015-044,5.4,815,2015-04-16,2015-04-16.5
FS-2015-044,8.3,1180,2015-04-16,2015-04-16.7
FS-2015-044,1.1,251,2015-04-17,2015-04-17.3
FS-2015-044,357.2,33,2015-04-17,2015-04-17.1
FS-2015-045,82.0,424,2015-04-04,2015-04-11.7
FS-2015-045,81.8,559,2015-04-04,2015-04-11.3
FS-2015-045,81.8,71,2015-04-05,2015-04-11.8
FS-2015-045,87.2,20,2015-04-05,2015-04-10.9
FS-2015-046,63.1,605,2015-04-04,2015-04-13.1
FS-2015-046,62.2,320,2015-04-05,2015-04-13.6
FS-2015-046,68.7,120,2015-04-05,2015-04-12.8
FS-2015-047,10.8,466,2015-04-06,2015-04-16.4
FS-2015-047,10.2,622,2015-04-06,2015-04-15.9
FS-2015-047,10.4,992,2015-04-07,2015-04-15.9
FS-2015-047,10.1,923,2015-04-07,2015-04-16.4
FS-2015-047,9.0,1524,2015-04-08,2015-04-16.0
FS-2015-047,9.0,1379,2015-04-08,2015-04-16.5
FS-2015-047,7.8,1974,2015-04-09,2015-04-16.6
FS-2015-047,5.5,160,2015-04-09,2015-04-16.3
FS-2015-047,3.9,46,2015-04-10,2015-04-17.0
FS-2015-048,43.3,65,2015-04-07,2015-04-13.5
FS-2015-048,43.5,415,2015-04-07,2015-04-14.0
FS-2015-049,48.3,446,2015-04-07,2015-04-13.1
FS-2015-049,49.2,23,2015-04-08,2015-04-13.0
FS-2015-049,48.3,41,2015-04-08,2015-04-13.6
FS-2015-050,33.6,446,2015-04-09,2015-04-15.9
FS-2015-050,33.4,389,2015-04-09,2015-04-15.3
FS-2015-050,35.4,367,2015-04-10,2015-04-15.1
FS-2015-050,35.0,557,2015-04-10,2015-04-15.7
FS-2015-050,36.4,460,2015-04-11,2015-04-15.5
FS-2015-050,38.4,274,2015-04-11,2015-04-14.8
FS-2015-050,42.6,57,2015-04-12,2015-04-14.3
FS-2015-050,38.5,302,2015-04-12,2015-04-15.2
FS-2015-050,42.4,51,2015-04-13,2015-04-14.7
FS-2015-050,44.2,12,2015-04-13,2015-04-14.0
FS-2015-051,352.9,434,2015-04-09,2015-04-17.8
FS-2015-051,354.1,516,2015-04-09,2015-04-17.2
FS-2015-051,354.0,505,2015-04-10,2015-04-17.2
FS-2015-051,354.2,536,2015-04-10,2015-04-17.7
FS-2015-051,352.8,544,2015-04-11,2015-04-17.8
FS-2015-051,352.9,436,2015-04-11,2015-04-17.3
FS-2015-051,354.2,226,2015-04-12,2015-04-17.2
FS-2015-051,352.1,335,2015-04-12,2015-04-17.9
FS-2015-051,357.1,76,2015-04-13,2015-04-17.5
FS-2015-051,357.2,84,2015-04-13,2015-04-17.0
FS-2015-052,359.2,496,2015-04-09,2015-04-17.3
FS-2015-052,358.7,136,2015-04-10,2015-04-17.4
FS-2015-052,354.0,740,2015-04-10,2015-04-18.2
FS-2015-052,358.1,53,2015-04-11,2015-04-18.0
FS-2015-053,325.3,1328,2015-04-11,2015-04-20.0
FS-2015-053,315.2,1072,2015-04-11,2015-04-20.4
FS-2015-053,326.7,3227,2015-04-12,2015-04-19.6
FS-2015-053,319.6,2271,2015-04-12,2015-04-20.5
FS-2015-053,326.3,3565,2015-04-13,2015-04-20.1
FS-2015-053,324.5,3647,2015-04-13,2015-04-19.7
FS-2015-053,323.9,3557,2015-04-14,2015-04-20.2
FS-2015-053,321.9,3523,2015-04-14,2015-04-19.9
FS-2015-053,322.1,3775,2015-04-15,2015-04-20.4
FS-2015-053,320.2,3871,2015-04-15,2015-04-20.0
FS-2015-053,318.6,3509,2015-04-16,2015-04-20.2
FS-2015-053,320.7,3833,2015-04-16,2015-04-20.5
FS-2015-053,318.8,3246,2015-04-17,2015-04-20.6
FS-2015-053,317.5,2898,2015-04-17,2015-04-20.3
FS-2015-053,317.8,2607,2015-04-18,2015-04-20.2
FS-2015-053,318.3,2886,2015-04-18,2015-04-20.7
FS-2015-053,318.3,2473,2015-04-19,2015-04-20.7
FS-2015-053,318.0,2039,2015-04-19,2015-04-20.2
FS-2015-053,312.0,755,2015-04-20,2015-04-20.7
FS-2015-053,316.9,1709,2015-04-20,2015-04-20.8
FS-2015-053,309.8,358,2015-04-21,2015-04-21.3
FS-2015-053,306.7,44,2015-04-21,2015-04-21.1
FS-2015-054,257.5,522,2015-04-15,2015-04-25.0
FS-2015-054,258.1,955,2015-04-15,2015-04-24.4
FS-2015-054,257.6,1356,2015-04-16,2015-04-24.5
FS-2015-054,257.9,1163,2015-04-16,2015-04-24.9
FS-2015-054,254.1,1474,2015-04-17,2015-04-25.2
FS-2015-054,253.9,1737,2015-04-17,2015-04-24.8
FS-2015-054,252.5,1748,2015-04-18,2015-04-24.9
FS-2015-054,253.5,1511,2015-04-18,2015-04-25.3
FS-2015-054,250.7,1564,2015-04-19,2015-04-25.5
FS-2015-054,250.8,1339,2015-04-19,2015-04-25.0
FS-2015-054,248.9,279,2015-04-20,2015-04-25.2
FS-2015-054,248.5,666,2015-04-20,2015-04-25.7
FS-2015-054,246.5,56,2015-04-21,2015-04-25.9
FS-2015-055,234.1,454,2015-04-21,2015-04-27.7
FS-2015-055,234.6,340,2015-04-21,2015-04-27.1
FS-2015-055,234.4,379,2015-04-22,2015-04-27.5
FS-2015-055,236.8,120,2015-04-22,2015-04-26.7
FS-2015-055,235.5,98,2015-04-23,2015-04-27.3
FS-2015-056,218.3,462,2015-04-21,2015-04-28.0
FS-2015-056,218.3,686,2015-04-21,2015-04-27.5
FS-2015-056,214.5,1237,2015-04-22,2015-04-28.3
FS-2015-056,212.8,1530,2015-04-22,2015-04-27.9
FS-2015-056,211.9,1497,2015-04-23,2015-04-28.0
FS-2015-056,212.9,1653,2015-04-23,2015-04-28.4
FS-2015-056,211.3,1320,2015-04-24,2015-04-28.5
FS-2015-056,211.0,1206,2015-04-24,2015-04-28.1
FS-2015-056,210.1,853,2015-04-25,2015-04-28.1
FS-2015-056,213.2,922,2015-04-25,2015-04-28.4
FS-2015-056,198.6,923,2015-04-26,2015-04-29.0
FS-2015-056,205.8,1054,2015-04-26,2015-04-29.0
FS-2015-056,201.2,777,2015-04-27,2015-04-29.3
FS-2015-056,197.5,680,2015-04-27,2015-04-29.1
FS-2015-056,199.3,389,2015-04-28,2015-04-29.0
FS-2015-056,200.5,576,2015-04-28,2015-04-29.4
FS-2015-056,198.7,38,2015-04-29,2015-04-29.1
FS-2015-056,200.2,370,2015-04-29,2015-04-29.4
FS-2015-057,194.8,967,2015-04-24,2015-04-29.3
FS-2015-057,192.9,872,2015-04-25,2015-04-29.5
FS-2015-057,193.6,792,2015-04-25,2015-04-29.9
FS-2015-057,182.5,393,2015-04-26,2015-04-30.2
FS-2015-057,182.8,469,2015-04-26,2015-04-30.7
FS-2015-057,176.4,233,2015-04-27,2015-05-01.2
FS-2015-057,174.3,161,2015-04-27,2015-04-30.9
FS-2015-057,171.5,40,2015-04-28,2015-05-01.6
FS-2015-058,186.1,453,2015-04-25,2015-04-30.2
FS-2015-058,185.3,440,2015-04-26,2015-04-30.3
FS-2015-058,186.3,347,2015-04-26,2015-04-30.7
FS-2015-058,183.7,164,2015-04-27,2015-04-30.9
FS-2015-058,182.9,197,2015-04-27,2015-04-30.4
FS-2015-058,181.3,103,2015-04-28,2015-04-30.5
FS-2015-058,181.9,92,2015-04-28,2015-05-01.0
FS-2015-059,118.7,478,2015-04-26,2015-05-05.2
FS-2015-059,120.9,792,2015-04-27,2015-05-05.5
FS-2015-059,120.0,1053,2015-04-27,2015-05-05.1
FS-2015-059,118.8,1895,2015-04-28,2015-05-05.2
FS-2015-059,120.4,1426,2015-04-28,2015-05-05.6
FS-2015-059,120.0,2365,2015-04-29,2015-05-05.1
FS-2015-059,119.8,1778,2015-04-29,2015-05-05.7
FS-2015-059,105.9,6396,2015-04-30,2015-05-06.1
FS-2015-059,121.5,2386,2015-04-30,2015-05-05.5
FS-2015-059,100.9,7530,2015-05-01,2015-05-07.0
FS-2015-059,99.8,7997,2015-05-01,2015-05-06.6
FS-2015-059,95.8,7622,2015-05-02,2015-05-07.0
FS-2015-059,96.4,8333,2015-05-02,2015-05-07.4
FS-2015-059,86.5,7580,2015-05-03,2015-05-07.7
FS-2015-059,87.6,8299,2015-05-03,2015-05-08.1
FS-2015-059,77.4,7518,2015-05-04,2015-05-08.3
FS-2015-059,80.8,7529,2015-05-04,2015-05-08.6
FS-2015-059,64.4,7477,2015-05-05,2015-05-09.3
FS-2015-059,69.7,7405,2015-05-05,2015-05-09.4
FS-2015-059,61.8,6310,2015-05-06,2015-05-10.0
FS-2015-059,60.7,6136,2015-05-06,2015-05-09.6
FS-2015-059,60.3,5111,2015-05-07,2015-05-10.1
FS-2015-059,59.8,4671,2015-05-07,2015-05-09.6
FS-2015-059,56.3,3348,2015-05-08,2015-05-10.4
FS-2015-059,51.6,2743,2015-05-08,2015-05-10.3
FS-2015-059,48.4,1689,2015-05-09,2015-05-11.0
FS-2015-059,46.3,1422,2015-05-09,2015-05-10.7
FS-2015-059,47.3,950,2015-05-10,2015-05-11.1
FS-2015-059,43.9,533,2015-05-10,2015-05-10.9
FS-2015-059,35.1,122,2015-05-11,2015-05-12.2
FS-2015-059,29.5,4,2015-05-11,2015-05-12.2
FS-2015-060,85.2,531,2015-04-27,2015-05-07.8
FS-2015-060,84.8,1067,2015-04-28,2015-05-07.9
FS-2015-060,85.0,732,2015-04-28,2015-05-08.4
FS-2015-060,85.7,1833,2015-04-29,2015-05-07.8
FS-2015-060,85.1,1311,2015-04-29,2015-05-08.3
FS-2015-060,77.1,200,2015-04-30,2015-05-08.5
FS-2015-060,85.9,1947,2015-04-30,2015-05-08.3
FS-2015-061,103.9,499,2015-04-29,2015-05-06.2
FS-2015-061,104.4,91,2015-04-30,2015-05-06.2
FS-2015-061,103.0,930,2015-04-30,2015-05-06.7
FS-2015-061,107.5,6,2015-05-01,2015-05-06.4
FS-2015-062,51.1,443,2015-05-02,2015-05-10.2
FS-2015-062,51.1,500,2015-05-02,2015-05-10.7
FS-2015-062,59.0,4,2015-05-03,2015-05-10.1
FS-2015-063,19.8,714,2015-05-03,2015-05-12.5
FS-2015-063,21.1,568,2015-05-03,2015-05-12.9
FS-2015-063,17.4,1178,2015-05-04,2015-05-12.7
FS-2015-063,19.5,888,2015-05-04,2015-05-13.0
FS-2015-063,17.6,1660,2015-05-05,2015-05-12.7
FS-2015-063,18.0,1322,2015-05-05,2015-05-13.1
FS-2015-063,17.2,2108,2015-05-06,2015-05-13.2
FS-2015-063,17.3,2169,2015-05-06,2015-05-12.7
FS-2015-063,16.5,2190,2015-05-07,2015-05-13.3
FS-2015-063,16.6,1991,2015-05-07,2015-05-12.8
FS-2015-063,16.2,1773,2015-05-08,2015-05-13.3
FS-2015-063,14.7,1873,2015-05-08,2015-05-12.9
FS-2015-063,15.2,1590,2015-05-09,2015-05-13.4
FS-2015-063,15.6,1468,2015-05-09,2015-05-12.9
FS-2015-063,16.3,1080,2015-05-10,2015-05-13.3
FS-2015-063,17.3,901,2015-05-10,2015-05-12.8
FS-2015-063,19.7,439,2015-05-11,2015-05-13.1
FS-2015-063,21.3,444,2015-05-11,2015-05-12.5
FS-2015-063,22.8,236,2015-05-12,2015-05-12.9
FS-2015-063,22.7,278,2015-05-12,2015-05-12.4
FS-2015-063,20.2,53,2015-05-13,2015-05-13.1
FS-2015-064,338.3,461,2015-05-08,2015-05-16.6
FS-2015-064,342.0,733,2015-05-08,2015-05-15.8
FS-2015-064,340.9,899,2015-05-09,2015-05-16.4
FS-2015-064,343.6,1103,2015-05-09,2015-05-15.6
FS-2015-064,342.0,1210,2015-05-10,2015-05-16.2
FS-2015-064,342.3,1322,2015-05-10,2015-05-15.7
FS-2015-064,343.1,209,2015-05-11,2015-05-16.1
FS-2015-064,342.6,113,2015-05-11,2015-05-15.6
FS-2015-065,327.2,449,2015-05-09,2015-05-16.5
FS-2015-065,329.8,1050,2015-05-10,2015-05-16.8
FS-2015-065,328.7,1232,2015-05-10,2015-05-16.4
FS-2015-065,331.3,2911,2015-05-11,2015-05-16.8
FS-2015-065,327.0,3669,2015-05-11,2015-05-16.6
FS-2015-065,325.4,3587,2015-05-12,2015-05-17.2
FS-2015-065,322.7,3401,2015-05-12,2015-05-16.9
FS-2015-065,314.5,3824,2015-05-13,2015-05-17.5
FS-2015-065,319.8,2759,2015-05-13,2015-05-17.6
FS-2015-065,309.6,3120,2015-05-14,2015-05-17.9
FS-2015-065,312.4,2709,2015-05-14,2015-05-18.2
FS-2015-065,307.1,1772,2015-05-15,2015-05-18.6
FS-2015-065,307.0,2028,2015-05-15,2015-05-18.1
FS-2015-065,308.1,1019,2015-05-16,2015-05-18.5
FS-2015-065,308.3,1018,2015-05-16,2015-05-18.0
FS-2015-065,311.6,632,2015-05-17,2015-05-18.3
FS-2015-065,309.3,577,2015-05-17,2015-05-18.0
FS-2015-065,307.7,57,2015-05-18,2015-05-18.1
FS-2015-065,307.0,213,2015-05-18,2015-05-18.6
FS-2015-066,314.4,732,2015-05-09,2015-05-17.4
FS-2015-066,312.9,656,2015-05-10,2015-05-18.1
FS-2015-066,314.3,720,2015-05-10,2015-05-17.5
FS-2015-066,314.6,379,2015-05-11,2015-05-17.9
FS-2015-066,308.5,15,2015-05-11,2015-05-17.9
FS-2015-067,276.6,602,2015-05-13,2015-05-20.3
FS-2015-067,277.1,969,2015-05-14,2015-05-20.3
FS-2015-067,276.2,442,2015-05-14,2015-05-20.8
FS-2015-067,277.5,630,2015-05-15,2015-05-20.8
FS-2015-067,277.5,906,2015-05-15,2015-05-20.3
FS-2015-067,278.3,437,2015-05-16,2015-05-20.7
FS-2015-067,277.7,542,2015-05-16,2015-05-20.3
FS-2015-067,280.3,129,2015-05-17,2015-05-20.6
FS-2015-067,279.1,169,2015-05-17,2015-05-20.2
FS-2015-067,278.7,76,2015-05-18,2015-05-20.2
FS-2015-067,279.1,59,2015-05-18,2015-05-20.7
FS-2015-068,350.5,474,2015-05-14,2015-05-14.8
FS-2015-068,348.8,199,2015-05-15,2015-05-15.4
FS-2015-068,343.7,133,2015-05-15,2015-05-15.3
FS-2015-069,201.2,1643,2015-05-19,2015-05-26.0
FS-2015-069,201.5,1776,2015-05-20,2015-05-26.5
FS-2015-069,201.4,2057,2015-05-20,2015-05-26.0
FS-2015-069,201.4,1972,2015-05-21,2015-05-26.5
FS-2015-069,200.6,1937,2015-05-21,2015-05-26.1
FS-2015-069,200.0,1746,2015-05-22,2015-05-26.7
FS-2015-069,199.6,1424,2015-05-22,2015-05-26.2
FS-2015-069,198.2,893,2015-05-23,2015-05-26.3
FS-2015-069,198.8,1246,2015-05-23,2015-05-26.8
FS-2015-069,191.4,504,2015-05-24,2015-05-26.8
FS-2015-069,194.3,937,2015-05-24,2015-05-27.1
FS-2015-069,190.1,471,2015-05-25,2015-05-27.5
FS-2015-069,189.4,262,2015-05-25,2015-05-27.0
FS-2015-069,191.8,624,2015-05-26,2015-05-26.8
FS-2015-069,192.0,345,2015-05-26,2015-05-27.3
FS-2015-069,183.9,260,2015-05-27,2015-05-27.4
FS-2015-069,189.5,415,2015-05-27,2015-05-27.5
FS-2015-069,179.7,86,2015-05-28,2015-05-28.2
FS-2015-069,176.0,3,2015-05-28,2015-05-28.0
FS-2015-070,128.8,477,2015-05-21,2015-06-01.1
FS-2015-070,128.8,824,2015-05-21,2015-05-31.6
FS-2015-070,128.9,1022,2015-05-22,2015-06-01.1
FS-2015-070,130.4,1534,2015-05-22,2015-05-31.5
