strength,date
2022-00,342.8
2022-01,637.4047619047619
2022-02,828.6153846153846
2022-03,490.6666666666667
2022-04,576.125
2022-05,536.75
2022-06,698.8095238095239
2022-07,2387.1481481481483
2022-08,1225.9772727272727
2022-09,918.9545454545455
2022-10,277.72222222222223
2022-11,486.26666666666665
2022-12,1191.5714285714287
2022-13,1206.64
2022-14,1075.304347826087
2022-15,2352.230769230769
2022-16,788.9761904761905
2022-17,791.6111111111111
2022-18,1548.3333333333333
2022-19,2454.740740740741
2022-20,750.204081632653
2022-21,878.7551020408164
2022-22,1571.1060606060605
2022-23,1648.0
2022-24,517.3529411764706
2022-25,734.34375
2022-26,1322.46875
2022-27,1178.3548387096773
2022-28,763.6086956521739
2022-29,798.4888888888889
2022-30,905.7826086956521
2022-31,834.6
2022-32,718.0
2022-33,85.33333333333333
2022-34,839.7142857142857
2022-35,1267.7
2022-36,2241.451612903226
2022-37,2423.1428571428573
2022-38,1546.7543859649122
2022-39,1865.6521739130435
2022-40,985.4193548387096
2022-41,1066.2112676056338
2022-42,1279.2333333333333
2022-43,2255.4074074074074
2022-44,1438.6603773584907
2022-45,666.542372881356
2022-46,699.0208333333334
2022-47,2012.6842105263158
2022-48,1563.1555555555556
2022-49,752.9433962264151
2022-50,1556.6607142857142
2022-51,1632.1976744186047
2022-52,2362.6266666666666
