strength,date,,filename
765,2022-02-03.9,2022-01-29.0,AR_LIST_2022.01.29_00:00:00.txt
516,2022-02-02.0,2022-01-29.5,AR_LIST_2022.01.29_12:00:00.txt
911,2022-02-03.4,2022-01-29.5,AR_LIST_2022.01.29_12:00:00.txt
389,2022-02-02.4,2022-01-30.0,AR_LIST_2022.01.30_00:00:00.txt
691,2022-02-03.8,2022-01-30.0,AR_LIST_2022.01.30_00:00:00.txt
97,2022-02-01.9,2022-01-30.5,AR_LIST_2022.01.30_12:00:00.txt
1409,2022-02-03.2,2022-01-30.5,AR_LIST_2022.01.30_12:00:00.txt
6,2022-02-01.9,2022-01-31.0,AR_LIST_2022.01.31_00:00:00.txt
1069,2022-02-03.7,2022-01-31.0,AR_LIST_2022.01.31_00:00:00.txt
1096,2022-02-03.1,2022-01-31.5,AR_LIST_2022.01.31_12:00:00.txt
526,2022-02-03.6,2022-02-01.0,AR_LIST_2022.02.01_00:00:00.txt
608,2022-02-03.0,2022-02-01.5,AR_LIST_2022.02.01_12:00:00.txt
456,2022-02-03.4,2022-02-02.0,AR_LIST_2022.02.02_00:00:00.txt
540,2022-02-02.8,2022-02-02.5,AR_LIST_2022.02.02_12:00:00.txt
258,2022-02-03.4,2022-02-03.0,AR_LIST_2022.02.03_00:00:00.txt
412,2022-02-12.8,2022-02-03.0,AR_LIST_2022.02.03_00:00:00.txt
96,2022-02-03.1,2022-02-03.5,AR_LIST_2022.02.03_12:00:00.txt
380,2022-02-12.3,2022-02-03.5,AR_LIST_2022.02.03_12:00:00.txt
555,2022-02-12.9,2022-02-04.0,AR_LIST_2022.02.04_00:00:00.txt
No,se,pudo,abrir,el,archivo:,/home/daniel/Documentos/GoSA/Far_Side/FarSide-data/Strength,in,Time/2022/AR_LIST_2022.02.04_12:00:00.txt
911,2022-02-11.2,2022-02-06.0,AR_LIST_2022.02.06_00:00:00.txt
668,2022-02-10.7,2022-02-06.5,AR_LIST_2022.02.06_12:00:00.txt
952,2022-02-11.3,2022-02-07.0,AR_LIST_2022.02.07_00:00:00.txt
471,2022-02-10.9,2022-02-07.5,AR_LIST_2022.02.07_12:00:00.txt
829,2022-02-11.4,2022-02-08.0,AR_LIST_2022.02.08_00:00:00.txt
408,2022-02-11.0,2022-02-08.5,AR_LIST_2022.02.08_12:00:00.txt
894,2022-02-11.6,2022-02-09.0,AR_LIST_2022.02.09_00:00:00.txt
451,2022-02-20.1,2022-02-09.0,AR_LIST_2022.02.09_00:00:00.txt
619,2022-02-11.2,2022-02-09.5,AR_LIST_2022.02.09_12:00:00.txt
474,2022-02-19.7,2022-02-09.5,AR_LIST_2022.02.09_12:00:00.txt
609,2022-02-11.7,2022-02-10.0,AR_LIST_2022.02.10_00:00:00.txt
744,2022-02-20.3,2022-02-10.0,AR_LIST_2022.02.10_00:00:00.txt
347,2022-02-11.2,2022-02-10.5,AR_LIST_2022.02.10_12:00:00.txt
818,2022-02-19.8,2022-02-10.5,AR_LIST_2022.02.10_12:00:00.txt
220,2022-02-12.0,2022-02-11.0,AR_LIST_2022.02.11_00:00:00.txt
1085,2022-02-20.4,2022-02-11.0,AR_LIST_2022.02.11_00:00:00.txt
154,2022-02-11.4,2022-02-11.5,AR_LIST_2022.02.11_12:00:00.txt
1123,2022-02-19.9,2022-02-11.5,AR_LIST_2022.02.11_12:00:00.txt
5,2022-02-12.0,2022-02-12.0,AR_LIST_2022.02.12_00:00:00.txt
1290,2022-02-20.4,2022-02-12.0,AR_LIST_2022.02.12_00:00:00.txt
1603,2022-02-20.2,2022-02-12.5,AR_LIST_2022.02.12_12:00:00.txt
1822,2022-02-20.8,2022-02-13.0,AR_LIST_2022.02.13_00:00:00.txt
2246,2022-02-20.3,2022-02-13.5,AR_LIST_2022.02.13_12:00:00.txt
2717,2022-02-20.9,2022-02-14.0,AR_LIST_2022.02.14_00:00:00.txt
3062,2022-02-20.5,2022-02-14.5,AR_LIST_2022.02.14_12:00:00.txt
3541,2022-02-21.0,2022-02-15.0,AR_LIST_2022.02.15_00:00:00.txt
4420,2022-02-20.5,2022-02-15.5,AR_LIST_2022.02.15_12:00:00.txt
4946,2022-02-21.0,2022-02-16.0,AR_LIST_2022.02.16_00:00:00.txt
5064,2022-02-20.6,2022-02-16.5,AR_LIST_2022.02.16_12:00:00.txt
795,2022-02-25.6,2022-02-16.5,AR_LIST_2022.02.16_12:00:00.txt
4584,2022-02-21.1,2022-02-17.0,AR_LIST_2022.02.17_00:00:00.txt
751,2022-02-26.1,2022-02-17.0,AR_LIST_2022.02.17_00:00:00.txt
412,2022-02-26.5,2022-02-17.0,AR_LIST_2022.02.17_00:00:00.txt
4681,2022-02-20.6,2022-02-17.5,AR_LIST_2022.02.17_12:00:00.txt
1228,2022-02-25.6,2022-02-17.5,AR_LIST_2022.02.17_12:00:00.txt
375,2022-02-26.0,2022-02-17.5,AR_LIST_2022.02.17_12:00:00.txt
4155,2022-02-21.0,2022-02-18.0,AR_LIST_2022.02.18_00:00:00.txt
1150,2022-02-26.1,2022-02-18.0,AR_LIST_2022.02.18_00:00:00.txt
603,2022-02-26.5,2022-02-18.0,AR_LIST_2022.02.18_00:00:00.txt
3879,2022-02-20.6,2022-02-18.5,AR_LIST_2022.02.18_12:00:00.txt
1502,2022-02-25.6,2022-02-18.5,AR_LIST_2022.02.18_12:00:00.txt
855,2022-02-25.8,2022-02-18.5,AR_LIST_2022.02.18_12:00:00.txt
3290,2022-02-21.0,2022-02-19.0,AR_LIST_2022.02.19_00:00:00.txt
1400,2022-02-26.1,2022-02-19.0,AR_LIST_2022.02.19_00:00:00.txt
1046,2022-02-26.4,2022-02-19.0,AR_LIST_2022.02.19_00:00:00.txt
2837,2022-02-20.6,2022-02-19.5,AR_LIST_2022.02.19_12:00:00.txt
2204,2022-02-25.3,2022-02-19.5,AR_LIST_2022.02.19_12:00:00.txt
888,2022-02-25.8,2022-02-19.5,AR_LIST_2022.02.19_12:00:00.txt
2110,2022-02-21.2,2022-02-20.0,AR_LIST_2022.02.20_00:00:00.txt
1826,2022-02-25.9,2022-02-20.0,AR_LIST_2022.02.20_00:00:00.txt
962,2022-02-26.4,2022-02-20.0,AR_LIST_2022.02.20_00:00:00.txt
659,2022-03-03.3,2022-02-20.0,AR_LIST_2022.02.20_00:00:00.txt
1368,2022-02-20.7,2022-02-20.5,AR_LIST_2022.02.20_12:00:00.txt
1871,2022-02-25.3,2022-02-20.5,AR_LIST_2022.02.20_12:00:00.txt
958,2022-02-25.9,2022-02-20.5,AR_LIST_2022.02.20_12:00:00.txt
960,2022-03-02.7,2022-02-20.5,AR_LIST_2022.02.20_12:00:00.txt
737,2022-02-21.4,2022-02-21.0,AR_LIST_2022.02.21_00:00:00.txt
1386,2022-02-25.9,2022-02-21.0,AR_LIST_2022.02.21_00:00:00.txt
854,2022-02-26.5,2022-02-21.0,AR_LIST_2022.02.21_00:00:00.txt
1093,2022-03-03.2,2022-02-21.0,AR_LIST_2022.02.21_00:00:00.txt
183,2022-02-21.2,2022-02-21.5,AR_LIST_2022.02.21_12:00:00.txt
1330,2022-02-25.2,2022-02-21.5,AR_LIST_2022.02.21_12:00:00.txt
791,2022-02-25.9,2022-02-21.5,AR_LIST_2022.02.21_12:00:00.txt
1609,2022-03-02.8,2022-02-21.5,AR_LIST_2022.02.21_12:00:00.txt
1161,2022-02-25.8,2022-02-22.0,AR_LIST_2022.02.22_00:00:00.txt
705,2022-02-26.4,2022-02-22.0,AR_LIST_2022.02.22_00:00:00.txt
1680,2022-03-03.3,2022-02-22.0,AR_LIST_2022.02.22_00:00:00.txt
1327,2022-02-25.1,2022-02-22.5,AR_LIST_2022.02.22_12:00:00.txt
953,2022-02-26.1,2022-02-22.5,AR_LIST_2022.02.22_12:00:00.txt
2191,2022-03-02.7,2022-02-22.5,AR_LIST_2022.02.22_12:00:00.txt
1114,2022-02-25.7,2022-02-23.0,AR_LIST_2022.02.23_00:00:00.txt
750,2022-02-26.6,2022-02-23.0,AR_LIST_2022.02.23_00:00:00.txt
2044,2022-03-03.2,2022-02-23.0,AR_LIST_2022.02.23_00:00:00.txt
1046,2022-02-25.1,2022-02-23.5,AR_LIST_2022.02.23_12:00:00.txt
751,2022-02-26.2,2022-02-23.5,AR_LIST_2022.02.23_12:00:00.txt
2490,2022-03-02.7,2022-02-23.5,AR_LIST_2022.02.23_12:00:00.txt
539,2022-02-25.7,2022-02-24.0,AR_LIST_2022.02.24_00:00:00.txt
356,2022-02-26.6,2022-02-24.0,AR_LIST_2022.02.24_00:00:00.txt
2305,2022-03-03.1,2022-02-24.0,AR_LIST_2022.02.24_00:00:00.txt
570,2022-02-25.2,2022-02-24.5,AR_LIST_2022.02.24_12:00:00.txt
348,2022-02-26.2,2022-02-24.5,AR_LIST_2022.02.24_12:00:00.txt
2701,2022-03-02.7,2022-02-24.5,AR_LIST_2022.02.24_12:00:00.txt
267,2022-02-25.9,2022-02-25.0,AR_LIST_2022.02.25_00:00:00.txt
107,2022-02-26.6,2022-02-25.0,AR_LIST_2022.02.25_00:00:00.txt
2610,2022-03-03.2,2022-02-25.0,AR_LIST_2022.02.25_00:00:00.txt
302,2022-02-25.4,2022-02-25.5,AR_LIST_2022.02.25_12:00:00.txt
108,2022-02-26.1,2022-02-25.5,AR_LIST_2022.02.25_12:00:00.txt
3150,2022-03-02.8,2022-02-25.5,AR_LIST_2022.02.25_12:00:00.txt
76,2022-02-26.2,2022-02-26.0,AR_LIST_2022.02.26_00:00:00.txt
7,2022-02-26.5,2022-02-26.0,AR_LIST_2022.02.26_00:00:00.txt
2790,2022-03-03.3,2022-02-26.0,AR_LIST_2022.02.26_00:00:00.txt
2798,2022-03-02.9,2022-02-26.5,AR_LIST_2022.02.26_12:00:00.txt
2515,2022-03-03.5,2022-02-27.0,AR_LIST_2022.02.27_00:00:00.txt
2400,2022-03-03.1,2022-02-27.5,AR_LIST_2022.02.27_12:00:00.txt
1952,2022-03-03.6,2022-02-28.0,AR_LIST_2022.02.28_00:00:00.txt
1824,2022-03-03.2,2022-02-28.5,AR_LIST_2022.02.28_12:00:00.txt
1321,2022-03-03.7,2022-03-01.0,AR_LIST_2022.03.01_00:00:00.txt
1314,2022-03-03.2,2022-03-01.5,AR_LIST_2022.03.01_12:00:00.txt
861,2022-03-03.8,2022-03-02.0,AR_LIST_2022.03.02_00:00:00.txt
790,2022-03-03.3,2022-03-02.5,AR_LIST_2022.03.02_12:00:00.txt
425,2022-03-08.0,2022-03-02.5,AR_LIST_2022.03.02_12:00:00.txt
496,2022-03-03.9,2022-03-03.0,AR_LIST_2022.03.03_00:00:00.txt
423,2022-03-08.5,2022-03-03.0,AR_LIST_2022.03.03_00:00:00.txt
427,2022-03-03.4,2022-03-03.5,AR_LIST_2022.03.03_12:00:00.txt
532,2022-03-08.0,2022-03-03.5,AR_LIST_2022.03.03_12:00:00.txt
141,2022-03-04.2,2022-03-04.0,AR_LIST_2022.03.04_00:00:00.txt
443,2022-03-08.5,2022-03-04.0,AR_LIST_2022.03.04_00:00:00.txt
543,2022-03-11.4,2022-03-04.0,AR_LIST_2022.03.04_00:00:00.txt
619,2022-03-08.0,2022-03-04.5,AR_LIST_2022.03.04_12:00:00.txt
732,2022-03-10.8,2022-03-04.5,AR_LIST_2022.03.04_12:00:00.txt
369,2022-03-08.5,2022-03-05.0,AR_LIST_2022.03.05_00:00:00.txt
820,2022-03-11.3,2022-03-05.0,AR_LIST_2022.03.05_00:00:00.txt
487,2022-03-08.0,2022-03-05.5,AR_LIST_2022.03.05_12:00:00.txt
783,2022-03-10.9,2022-03-05.5,AR_LIST_2022.03.05_12:00:00.txt
233,2022-03-08.3,2022-03-06.0,AR_LIST_2022.03.06_00:00:00.txt
832,2022-03-11.4,2022-03-06.0,AR_LIST_2022.03.06_00:00:00.txt
308,2022-03-07.8,2022-03-06.5,AR_LIST_2022.03.06_12:00:00.txt
646,2022-03-11.1,2022-03-06.5,AR_LIST_2022.03.06_12:00:00.txt
263,2022-03-08.2,2022-03-07.0,AR_LIST_2022.03.07_00:00:00.txt
548,2022-03-11.6,2022-03-07.0,AR_LIST_2022.03.07_00:00:00.txt
325,2022-03-07.7,2022-03-07.5,AR_LIST_2022.03.07_12:00:00.txt
411,2022-03-11.1,2022-03-07.5,AR_LIST_2022.03.07_12:00:00.txt
230,2022-03-08.3,2022-03-08.0,AR_LIST_2022.03.08_00:00:00.txt
296,2022-03-11.5,2022-03-08.0,AR_LIST_2022.03.08_00:00:00.txt
106,2022-03-08.3,2022-03-08.5,AR_LIST_2022.03.08_12:00:00.txt
233,2022-03-11.0,2022-03-08.5,AR_LIST_2022.03.08_12:00:00.txt
3,2022-03-09.1,2022-03-09.0,AR_LIST_2022.03.09_00:00:00.txt
176,2022-03-11.5,2022-03-09.0,AR_LIST_2022.03.09_00:00:00.txt
147,2022-03-11.1,2022-03-09.5,AR_LIST_2022.03.09_12:00:00.txt
134,2022-03-11.6,2022-03-10.0,AR_LIST_2022.03.10_00:00:00.txt
61,2022-03-11.3,2022-03-10.5,AR_LIST_2022.03.10_12:00:00.txt
47,2022-03-11.8,2022-03-11.0,AR_LIST_2022.03.11_00:00:00.txt
559,2022-03-19.2,2022-03-13.5,AR_LIST_2022.03.13_12:00:00.txt
597,2022-03-19.8,2022-03-13.5,AR_LIST_2022.03.13_12:00:00.txt
555,2022-03-19.8,2022-03-14.0,AR_LIST_2022.03.14_00:00:00.txt
526,2022-03-20.4,2022-03-14.0,AR_LIST_2022.03.14_00:00:00.txt
609,2022-03-19.3,2022-03-14.5,AR_LIST_2022.03.14_12:00:00.txt
1011,2022-03-20.1,2022-03-14.5,AR_LIST_2022.03.14_12:00:00.txt
442,2022-03-23.5,2022-03-14.5,AR_LIST_2022.03.14_12:00:00.txt
504,2022-03-19.9,2022-03-15.0,AR_LIST_2022.03.15_00:00:00.txt
976,2022-03-20.7,2022-03-15.0,AR_LIST_2022.03.15_00:00:00.txt
454,2022-03-23.9,2022-03-15.0,AR_LIST_2022.03.15_00:00:00.txt
399,2022-03-19.2,2022-03-15.5,AR_LIST_2022.03.15_12:00:00.txt
1095,2022-03-20.3,2022-03-15.5,AR_LIST_2022.03.15_12:00:00.txt
571,2022-03-23.5,2022-03-15.5,AR_LIST_2022.03.15_12:00:00.txt
193,2022-03-19.8,2022-03-16.0,AR_LIST_2022.03.16_00:00:00.txt
901,2022-03-20.8,2022-03-16.0,AR_LIST_2022.03.16_00:00:00.txt
471,2022-03-23.9,2022-03-16.0,AR_LIST_2022.03.16_00:00:00.txt
88,2022-03-19.1,2022-03-16.5,AR_LIST_2022.03.16_12:00:00.txt
735,2022-03-20.4,2022-03-16.5,AR_LIST_2022.03.16_12:00:00.txt
462,2022-03-23.4,2022-03-16.5,AR_LIST_2022.03.16_12:00:00.txt
506,2022-03-21.0,2022-03-17.0,AR_LIST_2022.03.17_00:00:00.txt
313,2022-03-23.6,2022-03-17.0,AR_LIST_2022.03.17_00:00:00.txt
231,2022-03-20.7,2022-03-17.5,AR_LIST_2022.03.17_12:00:00.txt
208,2022-03-23.0,2022-03-17.5,AR_LIST_2022.03.17_12:00:00.txt
134,2022-03-21.2,2022-03-18.0,AR_LIST_2022.03.18_00:00:00.txt
235,2022-03-23.5,2022-03-18.0,AR_LIST_2022.03.18_00:00:00.txt
3,2022-03-20.7,2022-03-18.5,AR_LIST_2022.03.18_12:00:00.txt
47,2022-03-22.9,2022-03-18.5,AR_LIST_2022.03.18_12:00:00.txt
49,2022-03-23.4,2022-03-19.0,AR_LIST_2022.03.19_00:00:00.txt
731,2022-03-27.5,2022-03-19.0,AR_LIST_2022.03.19_00:00:00.txt
983,2022-03-27.0,2022-03-19.5,AR_LIST_2022.03.19_12:00:00.txt
1051,2022-03-27.5,2022-03-20.0,AR_LIST_2022.03.20_00:00:00.txt
1144,2022-03-26.9,2022-03-20.5,AR_LIST_2022.03.20_12:00:00.txt
1053,2022-03-27.3,2022-03-21.0,AR_LIST_2022.03.21_00:00:00.txt
1078,2022-03-26.7,2022-03-21.5,AR_LIST_2022.03.21_12:00:00.txt
1184,2022-03-27.2,2022-03-22.0,AR_LIST_2022.03.22_00:00:00.txt
442,2022-03-22.5,2022-03-22.5,AR_LIST_2022.03.22_12:00:00.txt
1216,2022-03-26.7,2022-03-22.5,AR_LIST_2022.03.22_12:00:00.txt
912,2022-03-30.3,2022-03-22.5,AR_LIST_2022.03.22_12:00:00.txt
272,2022-03-23.2,2022-03-23.0,AR_LIST_2022.03.23_00:00:00.txt
1153,2022-03-27.2,2022-03-23.0,AR_LIST_2022.03.23_00:00:00.txt
1188,2022-03-31.0,2022-03-23.0,AR_LIST_2022.03.23_00:00:00.txt
35,2022-03-23.1,2022-03-23.5,AR_LIST_2022.03.23_12:00:00.txt
1038,2022-03-26.7,2022-03-23.5,AR_LIST_2022.03.23_12:00:00.txt
1645,2022-03-30.4,2022-03-23.5,AR_LIST_2022.03.23_12:00:00.txt
906,2022-03-27.2,2022-03-24.0,AR_LIST_2022.03.24_00:00:00.txt
1743,2022-03-30.9,2022-03-24.0,AR_LIST_2022.03.24_00:00:00.txt
886,2022-03-26.7,2022-03-24.5,AR_LIST_2022.03.24_12:00:00.txt
1975,2022-03-30.4,2022-03-24.5,AR_LIST_2022.03.24_12:00:00.txt
851,2022-03-27.3,2022-03-25.0,AR_LIST_2022.03.25_00:00:00.txt
2094,2022-03-31.0,2022-03-25.0,AR_LIST_2022.03.25_00:00:00.txt
892,2022-03-26.8,2022-03-25.5,AR_LIST_2022.03.25_12:00:00.txt
2517,2022-03-30.6,2022-03-25.5,AR_LIST_2022.03.25_12:00:00.txt
1071,2022-03-27.3,2022-03-26.0,AR_LIST_2022.03.26_00:00:00.txt
2193,2022-03-31.0,2022-03-26.0,AR_LIST_2022.03.26_00:00:00.txt
521,2022-04-04.0,2022-03-26.0,AR_LIST_2022.03.26_00:00:00.txt
1094,2022-03-26.8,2022-03-26.5,AR_LIST_2022.03.26_12:00:00.txt
2490,2022-03-30.5,2022-03-26.5,AR_LIST_2022.03.26_12:00:00.txt
720,2022-04-03.7,2022-03-26.5,AR_LIST_2022.03.26_12:00:00.txt
865,2022-03-27.4,2022-03-27.0,AR_LIST_2022.03.27_00:00:00.txt
2214,2022-03-31.0,2022-03-27.0,AR_LIST_2022.03.27_00:00:00.txt
782,2022-04-04.3,2022-03-27.0,AR_LIST_2022.03.27_00:00:00.txt
234,2022-03-27.1,2022-03-27.5,AR_LIST_2022.03.27_12:00:00.txt
2391,2022-03-30.6,2022-03-27.5,AR_LIST_2022.03.27_12:00:00.txt
1275,2022-04-04.0,2022-03-27.5,AR_LIST_2022.03.27_12:00:00.txt
1792,2022-03-31.0,2022-03-28.0,AR_LIST_2022.03.28_00:00:00.txt
1223,2022-04-04.6,2022-03-28.0,AR_LIST_2022.03.28_00:00:00.txt
1633,2022-03-30.6,2022-03-28.5,AR_LIST_2022.03.28_12:00:00.txt
1323,2022-04-04.1,2022-03-28.5,AR_LIST_2022.03.28_12:00:00.txt
912,2022-03-30.8,2022-03-29.0,AR_LIST_2022.03.29_00:00:00.txt
1146,2022-04-04.5,2022-03-29.0,AR_LIST_2022.03.29_00:00:00.txt
545,2022-03-30.2,2022-03-29.5,AR_LIST_2022.03.29_12:00:00.txt
1459,2022-04-04.0,2022-03-29.5,AR_LIST_2022.03.29_12:00:00.txt
276,2022-03-31.0,2022-03-30.0,AR_LIST_2022.03.30_00:00:00.txt
1417,2022-04-04.5,2022-03-30.0,AR_LIST_2022.03.30_00:00:00.txt
178,2022-03-30.6,2022-03-30.5,AR_LIST_2022.03.30_12:00:00.txt
1896,2022-04-04.2,2022-03-30.5,AR_LIST_2022.03.30_12:00:00.txt
93,2022-03-31.2,2022-03-31.0,AR_LIST_2022.03.31_00:00:00.txt
1423,2022-04-04.7,2022-03-31.0,AR_LIST_2022.03.31_00:00:00.txt
1854,2022-04-04.3,2022-03-31.5,AR_LIST_2022.03.31_12:00:00.txt
