ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12472,331.0,150.0,Dao,7.0,10.0,Beta,3.0,-62.0
I,12473,331.0,230.0,Dac,10.0,12.0,Beta-Delta,-23.0,-62.0
