ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13016,76.0,100.0,Hsx,2.0,3.0,Alpha,-18.0,-73.0
I,13017,84.0,20.0,Cro,6.0,6.0,Beta-Gamma,14.0,-66.0
