strength,date
2018-14,171.11111111111111
2018-26.5,619.4
2018-27,563.4545454545455
2018-46,448.7142857142857
2018-46.5,34.0
2018-47,389.625
2018-47.5,-3.0
2018-48,-66.0
2018-48.5,-97.0
