ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12912,235.0,10.0,Axx,1.0,1,Alpha,-13.0,27.0
I,12916,194.0,430.0,Ekc,12.0,17,Beta,-18.0,-14.0
I,12918,211.0,260.0,Dki,10.0,17,Beta,19.0,3.0
I,12919,163.0,20.0,Hrx,1.0,1,Alpha,-11.0,-45.0
I,12920,239.0,30.0,Cro,4.0,9,Beta,-17.0,31.0
IA,12909,289.0,,,,,,-21.0,81.0
IA,12911,275.0,,,,,,20.0,67.0
IA,12913,259.0,,,,,,-25.0,51.0
IA,12914,255.0,,,,,,-17.0,47.0
IA,12915,238.0,,,,,,16.0,30.0
IA,12917,228.0,,,,,,-28.0,20.0
