ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12102,279.0,20.0,Cao,3.0,6,Beta,11.0,38.0
I,12103,299.0,10.0,Bxo,2.0,5,Beta,-13.0,58.0
I,12104,269.0,280.0,Dkc,8.0,26,Beta-Gamma,-12.0,28.0
I,12106,262.0,120.0,Cao,9.0,5,Beta,15.0,21.0
I,12107,257.0,250.0,Ehi,12.0,9,Beta-Gamma,-20.0,16.0
I,12108,239.0,620.0,Eki,12.0,36,Beta-Gamma-Delta,-8.0,-2.0
I,12109,220.0,800.0,Ekc,13.0,47,Beta-Gamma-Delta,-8.0,-21.0
I,12110,234.0,10.0,Bxo,8.0,6,Beta,-16.0,-7.0
I,12111,202.0,70.0,Cao,9.0,4,Beta,6.0,-39.0
I,12112,298.0,0.0,Axx,1.0,1,Alpha,-19.0,57.0
I,12113,161.0,50.0,Hax,2.0,1,Alpha,12.0,-80.0
IA,12100,309.0,,,,,,10.0,68.0
IA,12105,313.0,,,,,,-5.0,72.0
