ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12032,276.0,130.0,Hsx,2.0,2,Alpha,12.0,83.0
I,12033,264.0,80.0,Hsx,1.0,1,Alpha,12.0,71.0
I,12034,245.0,400.0,Ekc,11.0,16,Beta-Gamma,5.0,52.0
I,12035,224.0,290.0,Ekc,12.0,33,Beta-Gamma,-16.0,31.0
I,12036,247.0,300.0,Dkc,10.0,35,Beta-Gamma,-17.0,54.0
I,12037,247.0,90.0,Cso,8.0,8,Beta,-10.0,54.0
I,12038,184.0,100.0,Dsi,6.0,15,Beta,-11.0,-9.0
I,12039,235.0,10.0,Bxo,3.0,4,Beta,24.0,42.0
I,12040,221.0,20.0,Cro,4.0,6,Beta,15.0,28.0
I,12042,166.0,270.0,Eko,11.0,11,Beta,19.0,-27.0
I,12044,141.0,10.0,Bxo,5.0,6,Beta,-20.0,-52.0
I,12045,115.0,50.0,Hax,2.0,2,Alpha,-25.0,-78.0
IA,12041,264.0,,,,,,-19.0,71.0
IA,12043,238.0,,,,,,-11.0,45.0
