ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12056,260.0,100.0,Esi,11.0,6,Beta-Gamma,4.0,91.0
I,12057,250.0,10.0,Axx,1.0,1,Alpha,16.0,81.0
I,12060,231.0,140.0,Hax,3.0,2,Alpha,-13.0,62.0
I,12061,192.0,80.0,Hsx,2.0,1,Alpha,-24.0,23.0
I,12063,179.0,30.0,Cri,8.0,10,Beta,11.0,10.0
I,12065,145.0,10.0,Bxo,3.0,6,Beta,-18.0,-24.0
I,12066,195.0,70.0,Dao,4.0,7,Beta,-16.0,26.0
I,12067,252.0,10.0,Axx,1.0,1,Alpha,-9.0,83.0
I,12068,156.0,10.0,Bxo,6.0,3,Beta,-18.0,-13.0
I,12069,117.0,10.0,Axx,1.0,1,Alpha,-18.0,-52.0
IA,12058,236.0,,,,,,-11.0,67.0
IA,12064,197.0,,,,,,9.0,28.0
