ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12230,323.0,150.0,Cao,6.0,6,Beta,-15.0,60.0
I,12232,294.0,10.0,Bxo,7.0,2,Beta,10.0,31.0
I,12234,320.0,70.0,Hsx,2.0,1,Alpha,4.0,57.0
I,12235,264.0,160.0,Cao,5.0,5,Beta,-7.0,3.0
I,12236,240.0,170.0,Cao,10.0,4,Beta,31.0,-23.0
I,12237,250.0,40.0,Hsx,2.0,1,Alpha,-13.0,-11.0
I,12239,251.0,60.0,Dai,6.0,10,Beta,14.0,-12.0
I,12240,219.0,60.0,Hax,2.0,1,Alpha,10.0,-44.0
I,12241,218.0,150.0,Dai,9.0,7,Beta-Gamma,-10.0,-45.0
I,12242,239.0,360.0,Dkc,6.0,15,Beta-Gamma-Delta,-19.0,-24.0
IA,12233,336.0,,,,,,3.0,73.0
IA,12238,252.0,,,,,,1.0,-11.0
