ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12032,275.0,110.0,Hax,2.0,1,Alpha,13.0,57.0
I,12033,263.0,80.0,Hsx,2.0,1,Alpha,13.0,45.0
I,12034,244.0,280.0,Dhc,9.0,40,Beta,5.0,26.0
I,12035,222.0,240.0,Fsc,16.0,40,Beta-Gamma,-14.0,4.0
I,12036,246.0,510.0,Dhc,9.0,34,Beta-Gamma,-15.0,28.0
I,12037,245.0,110.0,Dai,8.0,24,Beta-Gamma,-9.0,27.0
I,12038,181.0,50.0,Cso,2.0,6,Beta,-13.0,-37.0
I,12039,223.0,10.0,Bxo,3.0,5,Beta,25.0,17.0
I,12040,228.0,10.0,Bxo,9.0,14,Beta,16.0,2.0
I,12041,261.0,10.0,Bxo,2.0,5,Beta,-19.0,43.0
I,12042,165.0,240.0,Dso,9.0,4,Beta,18.0,-54.0
I,12043,235.0,10.0,Bxo,2.0,2,Beta,-11.0,17.0
