ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12155,108.0,10.0,Bxo,3.0,3,Beta,-19.0,48.0
I,12157,99.0,250.0,Ekc,13.0,53,Beta-Gamma,-14.0,38.0
I,12158,88.0,400.0,Dkc,6.0,20,Beta-Gamma,16.0,26.0
I,12163,64.0,60.0,Cao,8.0,2,Beta,-16.0,2.0
I,12164,48.0,20.0,Cro,1.0,3,Beta,-13.0,-14.0
I,12165,13.0,20.0,Cro,9.0,4,Beta,-8.0,-49.0
I,12166,356.0,30.0,Axx,1.0,2,Alpha,12.0,-66.0
IA,12156,118.0,,,,,,15.0,56.0
IA,12159,85.0,,,,,,-21.0,23.0
IA,12162,147.0,,,,,,10.0,85.0
