ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12227,3.0,80.0,Hax,2.0,1,Alpha,-4.0,87.0
I,12230,321.0,160.0,Dsc,7.0,8,Beta,-15.0,45.0
I,12232,293.0,10.0,Bxo,7.0,4,Beta,9.0,17.0
I,12234,319.0,110.0,Cso,3.0,4,Beta,4.0,43.0
I,12235,267.0,130.0,Cso,3.0,4,Beta,-8.0,-9.0
I,12236,242.0,180.0,Cao,6.0,6,Beta,30.0,-34.0
I,12237,248.0,60.0,Cso,8.0,4,Beta,-14.0,-28.0
I,12239,251.0,50.0,Cai,6.0,9,Beta,14.0,-25.0
I,12240,218.0,40.0,Hax,2.0,2,Alpha,11.0,-58.0
I,12241,217.0,100.0,Dac,7.0,7,Beta-Gamma,-11.0,-59.0
I,12242,238.0,100.0,Dac,6.0,16,Beta-Gamma,-20.0,-38.0
IA,12229,3.0,,,,,,-23.0,87.0
IA,12231,4.0,,,,,,-3.0,88.0
IA,12233,334.0,,,,,,3.0,58.0
IA,12238,250.0,,,,,,1.0,-26.0
