ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11952,325.0,50.0,Hsx,2.0,1,Alpha,-32.0,52.0
I,11955,277.0,50.0,Hax,2.0,2,Alpha,-14.0,4.0
I,11957,278.0,60.0,Dai,8.0,12,Beta-Gamma,11.0,6.0
I,11958,249.0,50.0,Cso,3.0,4,Beta,-8.0,-22.0
I,11959,239.0,220.0,Eai,12.0,14,Beta-Gamma,-24.0,-33.0
I,11960,236.0,260.0,Hkx,3.0,2,Alpha,-15.0,-36.0
I,11961,321.0,60.0,Dao,6.0,10,Beta,-12.0,48.0
I,11963,216.0,60.0,Cso,7.0,4,Beta,-6.0,-56.0
I,11964,220.0,10.0,Bxo,4.0,2,Beta,-13.0,-52.0
IA,11956,293.0,,,,,,-15.0,20.0
IA,11962,282.0,,,,,,-37.0,9.0
