ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12227,2.0,140.0,Hsx,2.0,1,Alpha,-4.0,60.0
I,12230,321.0,180.0,Dac,8.0,18,Beta-Gamma,-16.0,19.0
I,12232,292.0,50.0,Cao,8.0,11,Beta,10.0,-10.0
I,12234,314.0,110.0,Dao,8.0,9,Beta-Gamma,4.0,12.0
I,12235,267.0,90.0,Hsx,3.0,1,Alpha,-8.0,-35.0
I,12236,241.0,180.0,Dao,6.0,5,Beta,29.0,-61.0
I,12237,250.0,90.0,Dso,9.0,4,Beta,-14.0,-52.0
I,12238,245.0,10.0,Bxo,2.0,3,Beta,1.0,-56.0
IA,12229,1.0,,,,,,-23.0,59.0
IA,12231,0.0,,,,,,-3.0,58.0
IA,12233,330.0,,,,,,3.0,28.0
