ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12195,185.0,30.0,Hax,1.0,1,Alpha,7.0,63.0
I,12200,102.0,10.0,Hrx,2.0,1,Alpha,-16.0,-20.0
I,12201,85.0,50.0,Cai,2.0,5,Beta,-5.0,-37.0
I,12202,133.0,40.0,Cao,6.0,6,Beta,12.0,11.0
I,12203,114.0,30.0,Cao,3.0,4,Beta,12.0,-8.0
I,12204,71.0,20.0,Cro,3.0,5,Beta,6.0,-51.0
IA,12194,210.0,,,,,,-12.0,88.0
IA,12196,159.0,,,,,,-5.0,37.0
IA,12197,161.0,,,,,,-12.0,38.0
IA,12198,196.0,,,,,,-13.0,73.0
IA,12199,128.0,,,,,,-17.0,5.0
