ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11704,255.0,80.0,Cao,3.0,5,Beta,16.0,61.0
I,11707,236.0,10.0,Hrx,1.0,3,Alpha,-11.0,42.0
I,11708,191.0,20.0,Cso,3.0,4,Beta,10.0,-3.0
I,11710,200.0,10.0,Bxo,4.0,5,Beta,-21.0,6.0
I,11711,157.0,460.0,Dko,5.0,7,Beta,-17.0,-36.0
I,11713,171.0,60.0,Cao,4.0,8,Beta,8.0,-22.0
I,11714,129.0,60.0,Hsx,1.0,1,Alpha,12.0,-65.0
IA,11706,277.0,,,,,,-7.0,82.0
IA,11709,272.0,,,,,,-33.0,77.0
IA,11712,187.0,,,,,,2.0,-8.0
