ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11820,174.0,40.0,Hsx,2.0,1,Alpha,-13.0,83.0
I,11823,139.0,90.0,Hsx,2.0,1,Alpha,-7.0,49.0
I,11827,96.0,10.0,Bxo,5.0,4,Beta,-18.0,6.0
I,11828,89.0,20.0,Hrx,2.0,3,Alpha,15.0,0.0
I,11830,168.0,70.0,Cao,11.0,5,Beta,-5.0,78.0
I,11831,167.0,80.0,Cao,6.0,3,Beta,13.0,77.0
I,11834,19.0,10.0,Bxo,9.0,3,Beta,14.0,-71.0
I,11835,10.0,30.0,Hsx,2.0,1,Alpha,-9.0,-80.0
IA,11822,161.0,,,,,,-11.0,70.0
IA,11826,160.0,,,,,,13.0,69.0
IA,11832,166.0,,,,,,25.0,76.0
IA,11833,98.0,,,,,,18.0,7.0
