ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11642,249.0,50.0,Hsx,2.0,1,Alpha,-25.0,41.0
I,11644,239.0,20.0,Hax,1.0,1,Alpha,13.0,31.0
I,11645,293.0,30.0,Cro,5.0,2,Beta,-14.0,85.0
I,11648,222.0,10.0,Axx,4.0,3,Alpha,5.0,14.0
I,11649,202.0,70.0,Hsx,2.0,1,Alpha,-15.0,-5.0
I,11650,192.0,100.0,Eao,13.0,7,Beta,-30.0,-16.0
I,11652,183.0,200.0,Eac,13.0,18,Beta-Gamma,19.0,-25.0
I,11653,186.0,20.0,Cso,3.0,2,Beta,9.0,-21.0
I,11654,148.0,350.0,Eki,14.0,15,Beta,10.0,-60.0
I,11655,210.0,10.0,Bxo,3.0,3,Beta,-22.0,2.0
IA,11641,282.0,,,,,,2.0,74.0
IA,11643,261.0,,,,,,-14.0,53.0
IA,11646,231.0,,,,,,13.0,23.0
IA,11651,227.0,,,,,,20.0,19.0
