ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11689,150.0,30.0,Cso,11.0,6,Beta,-18.0,53.0
I,11690,119.0,10.0,Bxo,1.0,2,Beta,25.0,21.0
I,11691,123.0,70.0,Dao,8.0,9,Beta,14.0,26.0
I,11692,75.0,190.0,Cso,5.0,2,Beta,9.0,-23.0
I,11694,75.0,20.0,Hsx,1.0,1,Alpha,16.0,-22.0
I,11695,53.0,160.0,Hsx,2.0,1,Alpha,9.0,-44.0
I,11696,93.0,150.0,Dsi,9.0,12,Beta,5.0,-4.0
IA,11687,164.0,,,,,,8.0,65.0
IA,11688,185.0,,,,,,-17.0,86.0
IA,11693,173.0,,,,,,18.0,74.0
