ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11872,55.0,60.0,Hsx,2.0,2,Alpha,-17.0,11.0
I,11873,49.0,40.0,Dao,9.0,9,Beta,12.0,5.0
I,11874,76.0,40.0,Csi,6.0,9,Beta,-11.0,32.0
I,11875,25.0,250.0,Ekc,11.0,61,Beta-Gamma-Delta,6.0,-19.0
I,11877,6.0,400.0,Cho,8.0,10,Beta,-13.0,-38.0
I,11878,111.0,10.0,Bxo,6.0,2,Beta,-9.0,67.0
I,11879,352.0,60.0,Dso,6.0,4,Beta,-13.0,-52.0
I,11880,60.0,10.0,Bxo,3.0,2,Beta,12.0,16.0
IA,11868,103.0,,,,,,23.0,58.0
IA,11869,74.0,,,,,,16.0,28.0
IA,11871,79.0,,,,,,16.0,34.0
