ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11689,148.0,130.0,Esi,11.0,12,Beta,-19.0,24.0
I,11690,119.0,10.0,Axx,1.0,1,Alpha,24.0,-4.0
I,11691,122.0,60.0,Cso,7.0,2,Beta,13.0,-1.0
I,11692,75.0,200.0,Hsx,3.0,1,Alpha,9.0,-49.0
I,11693,170.0,10.0,Axx,1.0,1,Alpha,18.0,46.0
I,11694,71.0,20.0,Hsx,1.0,1,Alpha,15.0,-54.0
I,11695,54.0,80.0,Hsx,2.0,1,Alpha,9.0,-70.0
I,11696,91.0,40.0,Cso,3.0,6,Beta,5.0,-34.0
IA,11683,204.0,,,,,,-15.0,79.0
IA,11685,188.0,,,,,,-13.0,63.0
IA,11687,162.0,,,,,,8.0,37.0
IA,11688,183.0,,,,,,-17.0,58.0
