ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11743,14.0,30.0,Dao,10.0,2,Beta,22.0,53.0
I,11744,1.0,100.0,Dao,10.0,23,Beta-Gamma,6.0,40.0
I,11745,336.0,300.0,Cko,10.0,10,Beta,13.0,15.0
I,11746,335.0,160.0,Cso,7.0,7,Beta,-27.0,14.0
I,11747,338.0,80.0,Dao,8.0,10,Beta,-17.0,17.0
I,11748,298.0,220.0,Dai,10.0,24,Beta-Gamma-Delta,12.0,-23.0
I,11749,27.0,30.0,Cro,5.0,4,Beta,-22.0,66.0
I,11750,2.0,50.0,Cao,7.0,9,Beta,-9.0,41.0
I,11751,322.0,0.0,Axx,2.0,2,Alpha,-23.0,1.0
I,11752,1.0,20.0,Cro,4.0,7,Beta,18.0,40.0
IA,11741,46.0,,,,,,-21.0,85.0
IA,11742,20.0,,,,,,28.0,59.0
