ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11734,129.0,310.0,Hkx,3.0,2,Alpha,-18.0,76.0
I,11736,138.0,240.0,Dai,9.0,10,Beta-Gamma,-8.0,85.0
I,11738,86.0,30.0,Cai,8.0,7,Beta,17.0,33.0
I,11739,78.0,20.0,Cao,6.0,5,Beta,12.0,25.0
I,11740,68.0,10.0,Bxo,4.0,4,Beta,-21.0,15.0
I,11741,48.0,10.0,Bxo,3.0,2,Beta,-20.0,-5.0
I,11742,17.0,100.0,Dao,7.0,6,Beta,30.0,-36.0
I,11743,12.0,20.0,Cao,3.0,5,Beta,24.0,-43.0
I,11744,357.0,30.0,Dao,9.0,7,Beta,4.0,-56.0
I,11745,340.0,120.0,Hrx,3.0,1,Alpha,11.0,-73.0
IA,11737,116.0,,,,,,16.0,63.0
