ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11682,298.0,100.0,Dao,6.0,3,Beta,-19.0,81.0
I,11683,199.0,100.0,Dai,10.0,15,Beta,-16.0,-17.0
I,11685,185.0,10.0,Bxo,3.0,2,Beta,-14.0,-30.0
I,11686,262.0,40.0,Dso,5.0,6,Beta,-13.0,46.0
I,11687,167.0,10.0,Bxo,4.0,3,Beta,6.0,-50.0
I,11688,179.0,20.0,Hsx,2.0,2,Alpha,-15.0,-37.0
I,11689,153.0,10.0,Bxo,2.0,2,Beta,-17.0,-63.0
IA,11680,272.0,,,,,,-28.0,55.0
IA,11681,252.0,,,,,,17.0,35.0
IA,11684,246.0,,,,,,17.0,29.0
