ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11872,59.0,10.0,Bxo,9.0,2,Beta,-18.0,80.0
I,11875,30.0,660.0,Ekc,15.0,38,Beta-Gamma-Delta,7.0,51.0
I,11877,9.0,320.0,Chi,9.0,15,Beta-Gamma,-12.0,30.0
I,11879,354.0,100.0,Cao,5.0,6,Beta,-12.0,15.0
I,11881,330.0,10.0,Bxo,4.0,4,Beta,-22.0,-9.0
I,11882,292.0,300.0,Dki,8.0,11,Beta-Gamma-Delta,-8.0,-47.0
I,11883,265.0,40.0,Hax,2.0,2,Alpha,4.0,-74.0
I,11884,261.0,50.0,Hax,3.0,2,Alpha,-9.0,-78.0
I,11885,264.0,70.0,Hsx,2.0,1,Alpha,-17.0,-75.0
IA,11873,54.0,,,,,,11.0,75.0
IA,11880,65.0,,,,,,12.0,86.0
