ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11890,171.0,10.0,Axx,2.0,3,Alpha,-13.0,95.0
I,11893,101.0,240.0,Dsc,10.0,24,Beta-Gamma,-13.0,25.0
I,11895,78.0,100.0,Hsx,5.0,3,Alpha,-16.0,2.0
I,11896,69.0,130.0,Hax,2.0,2,Alpha,11.0,-7.0
I,11897,64.0,360.0,Ekc,14.0,84,Beta-Gamma-Delta,-21.0,-12.0
I,11898,113.0,10.0,Bxo,2.0,4,Beta,-26.0,37.0
I,11899,39.0,600.0,Dko,9.0,14,Beta-Gamma,6.0,-35.0
I,11900,105.0,150.0,Dac,7.0,24,Beta-Gamma,-19.0,29.0
I,11901,133.0,20.0,Cro,4.0,8,Beta,-24.0,57.0
I,11902,80.0,20.0,Dso,3.0,6,Beta,19.0,6.0
IA,11892,142.0,,,,,,-5.0,66.0
