ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11743,13.0,80.0,Cso,10.0,6,Beta,22.0,40.0
I,11744,360.0,120.0,Cao,12.0,18,Beta,5.0,27.0
I,11745,334.0,350.0,Cki,13.0,20,Beta,12.0,1.0
I,11746,334.0,230.0,Cso,6.0,10,Beta,-27.0,1.0
I,11747,338.0,100.0,Cao,8.0,10,Beta,-17.0,5.0
I,11748,297.0,270.0,Dki,10.0,19,Beta-Gamma-Delta,12.0,-36.0
I,11749,26.0,10.0,Bxo,5.0,6,Beta,-22.0,53.0
I,11750,360.0,90.0,Cao,5.0,8,Beta,-10.0,28.0
I,11751,324.0,10.0,Bxo,3.0,6,Beta,-23.0,-9.0
I,11752,1.0,30.0,Cro,4.0,9,Beta,18.0,28.0
IA,11741,45.0,,,,,,-21.0,71.0
IA,11742,19.0,,,,,,28.0,45.0
